,ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
21737,52068428,10.0,63.0,41.0,E,M,Midlands,Wales & West,Gold,10000.0,1.0,0,0
21738,52069092,7.0,35.0,27.0,,M,South East,S & S East,Silver,3000.0,5.0,0,0
21739,52070562,10.0,73.0,19.0,C,,Midlands,Wales & West,Platinum,20496.41,3.0,0,0
21740,52072107,4.0,55.0,18.0,C,F,South East,S & S East,Silver,1940.0,6.0,0,0
21741,52072395,10.0,35.0,1.0,A,,South East,London,Gold,13500.0,9.0,1,1
21742,52077010,7.0,49.0,38.0,E,M,South East,S & S East,Silver,50.0,10.0,0,0
21743,52081114,8.0,54.0,52.0,F,U,Midlands,Midlands,Silver,5000.0,5.0,0,0
21744,52082234,7.0,69.0,4.0,A,M,South East,London,Silver,4000.0,6.0,0,0
21745,52083532,9.0,56.0,53.0,F,F,Midlands,East,Gold,6107.64,13.0,0,0
21746,52087350,4.0,73.0,10.0,B,F,Midlands,Wales & West,Gold,6000.0,27.0,0,0
21747,52091667,14.0,31.0,29.0,D,F,South East,S & S East,Tin,0.01,5.0,1,1
21748,52094186,7.0,54.0,27.0,D,F,North,N East,Tin,0.01,8.0,0,0
21749,52096200,12.0,69.0,44.0,E,F,Midlands,Wales & West,Platinum,62000.0,4.0,0,0
21750,52097720,10.0,54.0,21.0,C,F,South East,London,Silver,420.0,11.0,0,0
21751,52098572,7.0,62.0,23.0,C,F,South East,S & S East,Tin,0.01,9.0,1,1
21752,52099196,6.0,49.0,53.0,F,M,North,N West,Tin,0.01,5.0,0,0
21753,52100496,9.0,50.0,18.0,C,M,Midlands,Midlands,Silver,50.0,9.0,0,0
21754,52101905,9.0,49.0,34.0,D,U,Midlands,Midlands,Tin,0.01,5.0,0,0
21755,52102243,5.0,45.0,27.0,,F,Midlands,Ulster,Tin,0.01,10.0,0,0
21756,52103584,3.0,54.0,51.0,F,F,South East,S & S East,Tin,0.01,11.0,0,0
21757,52107105,8.0,30.0,8.0,B,F,South East,London,Silver,600.0,5.0,0,0
21758,52107679,7.0,75.0,35.0,D,,South East,London,Silver,1000.0,4.0,0,0
21759,52111854,8.0,60.0,37.0,E,F,Midlands,Midlands,Tin,0.01,6.0,0,0
21760,52112176,8.0,72.0,6.0,B,F,South East,S & S East,Silver,3052.66,27.0,0,0
21761,52115027,10.0,45.0,25.0,C,F,South East,London,Silver,2000.0,1.0,0,0
21762,52118689,17.0,58.0,38.0,E,F,Midlands,Wales & West,Silver,3026.44,21.0,1,2
21763,52118697,9.0,67.0,32.0,D,F,Scottish,C Scotland,Silver,2000.0,5.0,0,0
21764,52120128,8.0,64.0,4.0,A,M,North,Yorkshire,Platinum,25000.0,4.0,0,0
21765,52121027,4.0,51.0,27.0,D,F,Midlands,Wales & West,Silver,420.0,4.0,0,0
21766,52125138,8.0,54.0,52.0,F,F,North,N West,Silver,1060.0,2.0,1,1
21767,52125405,7.0,54.0,4.0,A,F,North,N West,Gold,5924.64,14.0,1,1
21768,52126053,9.0,43.0,8.0,B,F,South West,S West,Tin,0.01,4.0,0,0
21769,52127190,6.0,55.0,11.0,B,,Midlands,East,Tin,0.01,8.0,0,0
21770,52127815,4.0,47.0,50.0,F,,Midlands,East,Tin,0.01,7.0,0,0
21771,52128730,10.0,78.0,51.0,F,F,Midlands,East,Silver,4000.0,2.0,1,1
21772,52129710,3.0,56.0,2.0,A,F,Scottish,N Scot,Gold,6000.0,2.0,0,0
21773,52130085,7.0,34.0,34.0,D,F,Midlands,Midlands,Silver,0.02,5.0,1,1
21774,52130913,8.0,28.0,21.0,C,F,South East,London,Silver,3900.0,2.0,0,0
21775,52134293,14.0,75.0,23.0,C,F,Midlands,Wales & West,Gold,6000.0,5.0,1,1
21776,52136474,8.0,29.0,52.0,F,M,South East,London,Tin,0.01,5.0,0,0
21777,52137730,8.0,74.0,2.0,A,,South East,London,Tin,0.01,9.0,0,0
21778,52140803,9.0,58.0,4.0,A,F,South East,London,Silver,1000.0,5.0,0,0
21779,52145473,11.0,42.0,34.0,D,F,North,N West,Silver,1500.0,2.0,0,0
21780,52146941,8.0,53.0,40.0,E,F,South East,London,Silver,3420.01,9.0,0,0
21781,52149606,7.0,54.0,32.0,D,F,Midlands,Midlands,Gold,8000.0,2.0,1,1
21782,52150868,4.0,62.0,24.0,C,F,Midlands,Midlands,Silver,3000.0,2.0,0,0
21783,52151422,6.0,52.0,25.0,C,,South East,London,Gold,9200.01,9.0,0,0
21784,52152070,5.0,67.0,1.0,A,U,South East,London,Platinum,94288.31,7.0,0,0
21785,52153328,7.0,54.0,27.0,D,M,Midlands,Wales & West,Tin,0.01,5.0,0,0
21786,52153883,11.0,54.0,9.0,B,M,South East,London,Gold,15000.0,11.0,0,0
21787,52160650,9.0,37.0,12.0,B,F,North,Yorkshire,Silver,420.01,5.0,1,1
21788,52163048,6.0,60.0,13.0,B,F,,,Gold,16000.0,2.0,0,0
21789,52164109,8.0,55.0,52.0,F,F,South East,London,Gold,5600.0,8.0,0,0
21790,52167205,10.0,64.0,32.0,D,F,Midlands,Midlands,Silver,420.0,10.0,0,0
21791,52168740,11.0,54.0,24.0,C,U,Scottish,C Scotland,Silver,1535.0,2.0,0,0
21792,52169909,11.0,75.0,27.0,,F,Scottish,C Scotland,Silver,3420.0,16.0,1,1
21793,52173604,14.0,44.0,7.0,B,,South East,London,Gold,12000.0,8.0,0,0
21794,52179173,5.0,63.0,13.0,B,F,South East,S & S East,Gold,7000.0,5.0,0,0
21795,52179882,7.0,45.0,12.0,B,M,South East,London,Tin,0.01,9.0,0,0
21796,52181887,6.0,36.0,6.0,B,M,South West,S West,Tin,0.01,5.0,0,0
21797,52183146,8.0,57.0,25.0,C,U,South East,London,Silver,3000.0,8.0,0,0
21798,52184355,14.0,57.0,40.0,E,F,Scottish,C Scotland,Silver,1000.0,4.0,1,2
21799,52184827,10.0,57.0,14.0,B,U,South East,London,Gold,12000.0,2.0,0,0
21800,52188253,7.0,60.0,38.0,E,F,Scottish,C Scotland,Tin,0.01,5.0,0,0
21801,52190266,4.0,76.0,14.0,B,F,North,N West,Silver,1053.34,11.0,0,0
21802,52191173,8.0,27.0,52.0,F,F,Midlands,Wales & West,Tin,0.01,5.0,1,1
21803,52192501,4.0,64.0,32.0,D,,South East,London,Silver,2400.0,8.0,0,0
21804,52198720,12.0,38.0,12.0,B,,Midlands,Wales & West,Gold,6000.0,2.0,0,0
21805,52199484,10.0,29.0,21.0,C,F,South East,London,Silver,2000.0,1.0,1,1
21806,52200202,10.0,72.0,13.0,B,,South East,S & S East,Gold,6000.0,2.0,0,0
21807,52200580,4.0,51.0,37.0,E,F,Midlands,East,Gold,6053.35,5.0,0,0
21808,52201128,5.0,65.0,30.0,D,F,Midlands,Midlands,Silver,1000.0,6.0,0,0
21809,52204356,9.0,51.0,16.0,C,F,Midlands,Wales & West,Tin,0.01,4.0,1,2
21810,52204615,9.0,43.0,10.0,B,,South East,London,Tin,0.01,8.0,0,0
21811,52204763,11.0,44.0,51.0,F,F,Midlands,Wales & West,Tin,0.01,8.0,1,1
21812,52205581,17.0,39.0,27.0,D,F,Midlands,East,Tin,0.01,5.0,1,3
21813,52208262,7.0,78.0,13.0,B,,Midlands,Midlands,Gold,15000.0,6.0,0,0
21814,52210178,8.0,37.0,12.0,B,,South East,London,Tin,0.01,9.0,0,0
21815,52211441,10.0,59.0,41.0,E,M,Midlands,Wales & West,Silver,4884.25,8.0,0,0
21816,52213339,8.0,39.0,18.0,C,F,North,N East,Gold,7500.0,4.0,1,1
21817,52215919,9.0,46.0,52.0,F,F,Midlands,Midlands,Tin,0.01,9.0,0,0
21818,52217482,4.0,51.0,2.0,A,F,South West,S West,Gold,6000.0,12.0,0,0
21819,52220700,5.0,57.0,15.0,B,F,Scottish,Border,Gold,15768.5,10.0,0,0
21820,52223083,8.0,54.0,2.0,A,F,Scottish,C Scotland,Silver,1000.0,5.0,0,0
21821,52227542,10.0,68.0,53.0,F,F,Midlands,Midlands,Silver,3000.0,3.0,1,1
21822,52227844,6.0,70.0,9.0,B,F,North,N West,Silver,3768.57,7.0,0,0
21823,52232422,9.0,49.0,16.0,C,F,South East,S & S East,Gold,8053.35,6.0,0,0
21824,52234034,8.0,45.0,20.0,C,F,North,Yorkshire,Tin,0.01,5.0,0,0
21825,52234140,14.0,38.0,52.0,F,F,South East,S & S East,Tin,0.01,8.0,1,1
21826,52236819,10.0,65.0,2.0,A,,South East,London,Gold,10000.0,5.0,1,1
21827,52237491,14.0,40.0,14.0,B,M,South East,London,Gold,12000.0,8.0,0,0
21828,52241103,7.0,69.0,2.0,A,F,South East,London,Gold,9822.54,18.0,1,1
21829,52241383,9.0,44.0,23.0,C,F,Midlands,Wales & West,Silver,420.0,1.0,1,1
21830,52244897,4.0,66.0,9.0,B,F,South East,London,Gold,12000.0,8.0,0,0
21831,52248256,8.0,52.0,14.0,B,F,Midlands,Wales & West,Gold,6000.0,2.0,0,0
21832,52248701,9.0,72.0,31.0,D,F,South East,London,Silver,3000.0,7.0,0,0
21833,52249988,9.0,50.0,17.0,C,F,Scottish,N Scot,Silver,0.02,4.0,0,0
21834,52251834,5.0,31.0,27.0,,F,Midlands,Ulster,Tin,0.01,6.0,0,0
21835,52252628,10.0,50.0,27.0,,F,Midlands,Ulster,Tin,0.01,4.0,1,1
21836,52253217,7.0,66.0,34.0,D,F,North,N West,Gold,6053.35,5.0,1,1
21837,52253233,3.0,60.0,23.0,C,U,North,Yorkshire,Tin,0.01,8.0,0,0
21838,52254914,5.0,71.0,4.0,A,F,Midlands,East,Tin,0.01,8.0,0,0
21839,52255236,11.0,36.0,50.0,F,F,Midlands,Wales & West,Silver,600.0,9.0,1,1
21840,52261260,5.0,22.0,43.0,E,F,Midlands,Wales & West,Silver,2564.61,5.0,0,0
21841,52267765,14.0,52.0,12.0,B,U,South East,London,Tin,0.01,5.0,0,0
21842,52268125,10.0,45.0,44.0,E,M,North,N West,Tin,0.01,8.0,0,0
21843,52270804,5.0,55.0,8.0,B,M,Midlands,Wales & West,Silver,600.0,9.0,0,0
21844,52272807,10.0,54.0,5.0,B,U,South East,London,Tin,0.01,6.0,0,0
21845,52273048,7.0,38.0,35.0,D,F,Midlands,East,Tin,0.01,5.0,0,0
21846,52278627,7.0,45.0,21.0,C,U,South East,London,Silver,1000.0,8.0,0,0
21847,52279682,12.0,39.0,52.0,F,F,South East,S & S East,Tin,0.01,5.0,1,1
21848,52279704,9.0,54.0,21.0,C,M,South East,London,Gold,6000.0,5.0,0,0
21849,52283337,12.0,58.0,17.0,C,F,South East,London,Silver,3000.0,4.0,0,0
21850,52288215,12.0,39.0,32.0,D,F,North,N East,Silver,2500.0,5.0,1,1
21851,52289130,7.0,46.0,12.0,B,M,South East,S & S East,Tin,0.01,9.0,0,0
21852,52290554,11.0,38.0,24.0,C,,Midlands,Midlands,Tin,0.01,7.0,0,0
21853,52291496,13.0,52.0,24.0,C,F,Midlands,East,Silver,3000.0,11.0,0,0
21854,52293189,7.0,61.0,38.0,E,U,Scottish,N Scot,Silver,2500.0,4.0,0,0
21855,52295173,6.0,51.0,8.0,B,M,Midlands,Midlands,Tin,0.01,5.0,0,0
21856,52295467,9.0,66.0,27.0,,F,Midlands,Ulster,Silver,1000.0,5.0,0,0
21857,52296501,12.0,56.0,3.0,A,F,South East,London,Tin,0.01,23.0,0,0
21858,52298458,7.0,49.0,10.0,B,F,Midlands,Wales & West,Silver,1000.0,5.0,1,1
21859,52301432,9.0,63.0,32.0,D,F,North,N West,Silver,100.0,11.0,0,0
21860,52301688,8.0,69.0,8.0,B,M,Midlands,Wales & West,Silver,550.0,2.0,0,0
21861,52302498,10.0,70.0,33.0,D,F,Midlands,Wales & West,Gold,6000.0,14.0,0,0
21862,52302803,5.0,26.0,12.0,B,F,North,Yorkshire,Silver,2000.0,1.0,1,1
21863,52304520,7.0,34.0,4.0,A,F,South East,S & S East,Silver,250.0,11.0,1,2
21864,52306531,7.0,53.0,15.0,B,F,South West,S West,Gold,6000.0,2.0,0,0
21865,52306558,7.0,60.0,53.0,F,F,Midlands,Midlands,Gold,10053.35,5.0,0,0
21866,52309093,5.0,56.0,18.0,C,U,South East,S & S East,Gold,8000.0,1.0,0,0
21867,52312159,10.0,70.0,52.0,F,F,South East,London,Gold,6000.0,2.0,0,0
21868,52312302,8.0,67.0,8.0,B,F,Midlands,Wales & West,Gold,6000.0,2.0,0,0
21869,52312809,2.0,63.0,24.0,C,F,Midlands,East,Silver,1000.0,7.0,0,0
21870,52313058,9.0,52.0,24.0,C,F,Midlands,Midlands,Tin,0.01,7.0,0,0
21871,52313309,9.0,43.0,44.0,E,F,South East,London,Silver,1500.0,4.0,0,0
21872,52313813,8.0,54.0,21.0,C,M,South East,London,Silver,3000.0,8.0,0,0
21873,52313996,17.0,61.0,14.0,B,F,Midlands,East,Silver,2000.0,6.0,0,0
21874,52315956,4.0,65.0,41.0,E,F,South East,London,Platinum,20092.78,3.0,0,0
21875,52321298,8.0,50.0,45.0,E,,Scottish,Border,Gold,10000.0,5.0,0,0
21876,52322790,7.0,44.0,27.0,D,F,South East,London,Tin,0.01,5.0,1,1
21877,52323614,5.0,44.0,27.0,D,U,South East,London,Tin,0.01,6.0,0,0
21878,52324211,11.0,65.0,44.0,E,F,,,Silver,325.0,2.0,0,0
21879,52326486,5.0,41.0,51.0,F,M,South East,London,Tin,0.01,8.0,0,0
21880,52328349,5.0,74.0,16.0,C,,North,N East,Silver,5000.0,5.0,0,0
21881,52328659,6.0,65.0,4.0,A,M,South East,S & S East,Gold,20000.0,2.0,0,0
21882,52329450,6.0,54.0,19.0,C,F,North,Yorkshire,Tin,0.01,7.0,0,0
21883,52329809,14.0,79.0,10.0,B,F,Scottish,C Scotland,Silver,50.0,22.0,0,0
21884,52330637,15.0,38.0,37.0,E,M,South West,S West,Tin,0.01,4.0,1,2
21885,52330815,13.0,43.0,17.0,C,F,Scottish,C Scotland,Tin,0.01,12.0,1,1
21886,52330882,8.0,33.0,44.0,E,M,North,Yorkshire,Tin,0.01,4.0,1,1
21887,52336724,8.0,69.0,30.0,D,M,South West,S West,Silver,3500.0,7.0,0,0
21888,52338042,5.0,66.0,16.0,C,F,Midlands,Wales & West,Gold,6053.35,7.0,0,0
21889,52338140,7.0,62.0,27.0,D,M,North,N East,Silver,2622.92,7.0,0,0
21890,52338700,3.0,48.0,34.0,D,F,Scottish,N Scot,Tin,0.01,4.0,0,0
21891,52339308,6.0,54.0,19.0,C,,Midlands,Wales & West,Gold,6000.0,14.0,0,0
21892,52343836,8.0,54.0,49.0,F,M,Midlands,East,Tin,0.01,8.0,1,1
21893,52346770,12.0,42.0,38.0,E,F,South East,London,Tin,0.01,5.0,1,1
21894,52347238,12.0,65.0,12.0,B,M,South East,London,Silver,5000.0,4.0,0,0
21895,52348110,9.0,48.0,14.0,B,M,South East,London,Silver,50.0,8.0,0,0
21896,52349753,8.0,53.0,52.0,F,F,Midlands,East,Tin,0.01,4.0,0,0
21897,52349850,7.0,52.0,6.0,B,M,South West,S West,Tin,0.01,10.0,1,1
21898,52355222,7.0,62.0,16.0,C,,Midlands,Midlands,Tin,0.01,8.0,0,0
21899,52357748,11.0,68.0,27.0,,,Midlands,Ulster,Gold,12000.0,2.0,0,0
21900,52358647,9.0,54.0,41.0,E,F,South West,S West,Silver,3000.0,3.0,0,0
21901,52359503,8.0,54.0,27.0,,F,Scottish,N Scot,Gold,18106.7,7.0,0,0
21902,52361125,6.0,54.0,27.0,D,F,South East,London,Gold,12000.0,3.0,1,1
21903,52361877,7.0,41.0,28.0,D,U,South East,S & S East,Gold,5100.01,11.0,0,0
21904,52363225,4.0,44.0,17.0,C,M,Scottish,C Scotland,Tin,0.01,5.0,0,0
21905,52374197,11.0,60.0,19.0,C,F,Midlands,East,Gold,15021.58,4.0,0,0
21906,52375169,12.0,62.0,20.0,C,F,South East,S & S East,Gold,6000.0,2.0,0,0
21907,52378362,9.0,34.0,24.0,C,M,Midlands,Midlands,Tin,0.01,5.0,1,2
21908,52378524,5.0,42.0,19.0,C,F,South East,S & S East,Silver,70.02,5.0,1,1
21909,52378842,11.0,46.0,52.0,F,M,South East,London,Tin,0.01,5.0,0,0
21910,52379113,12.0,55.0,14.0,B,F,Midlands,Midlands,Silver,600.0,0.0,1,1
21911,52381274,8.0,31.0,50.0,F,F,Midlands,East,Silver,2400.0,1.0,1,1
21912,52381533,4.0,45.0,4.0,A,M,North,Yorkshire,Gold,7405.33,6.0,0,0
21913,52383030,5.0,78.0,41.0,E,F,South East,S & S East,Silver,100.0,26.0,1,1
21914,52383129,10.0,57.0,35.0,D,M,North,N West,Silver,1200.0,1.0,0,0
21915,52383897,8.0,74.0,27.0,,F,Scottish,N Scot,Silver,1000.0,5.0,1,1
21916,52384478,9.0,79.0,24.0,C,F,South East,S & S East,Platinum,72681.7,27.0,0,0
21917,52385318,8.0,77.0,8.0,B,F,South East,London,Silver,1000.0,27.0,0,0
21918,52386128,6.0,34.0,52.0,F,M,Midlands,Midlands,Tin,0.01,4.0,1,1
21919,52388236,6.0,50.0,22.0,C,F,South East,London,Tin,0.01,5.0,0,0
21920,52388295,11.0,63.0,6.0,B,M,Midlands,Wales & West,Silver,5000.0,4.0,0,0
21921,52388899,8.0,72.0,4.0,A,U,South East,London,Silver,1862.83,17.0,0,0
21922,52390567,8.0,52.0,1.0,A,F,South East,London,Platinum,20394.34,3.0,0,0
21923,52390680,9.0,67.0,35.0,D,F,North,Yorkshire,Platinum,31000.0,4.0,0,0
21924,52393000,15.0,34.0,21.0,C,F,South East,London,Silver,2017.78,7.0,1,2
21925,52395569,7.0,65.0,32.0,D,F,North,Yorkshire,Silver,2134.0,27.0,0,0
21926,52396298,11.0,34.0,31.0,D,F,South East,London,Tin,0.01,5.0,1,1
21927,52398223,9.0,68.0,28.0,D,F,South East,S & S East,Silver,3000.0,4.0,0,0
21928,52398410,13.0,34.0,38.0,E,F,South East,S & S East,Silver,0.02,4.0,0,0
21929,52400457,10.0,74.0,27.0,D,,South East,London,Silver,2000.0,5.0,0,0
21930,52403049,14.0,64.0,24.0,C,F,Midlands,East,Gold,6053.34,4.0,1,1
21931,52404622,8.0,72.0,5.0,B,U,South East,S & S East,Platinum,75000.0,4.0,0,0
21932,52406277,6.0,50.0,10.0,B,M,Midlands,Midlands,Silver,2800.0,6.0,0,0
21933,52408369,7.0,52.0,27.0,D,F,South East,S & S East,Silver,2000.0,8.0,0,0
21934,52410983,14.0,78.0,45.0,E,F,Midlands,Midlands,Gold,6053.35,13.0,0,0
21935,52411939,8.0,71.0,28.0,D,F,South East,S & S East,Gold,6000.0,2.0,0,0
21936,52412420,8.0,68.0,12.0,B,M,South East,London,Silver,3000.0,8.0,1,1
21937,52413494,8.0,54.0,38.0,E,M,North,N East,Silver,840.94,6.0,0,0
21938,52413818,14.0,56.0,14.0,B,F,Midlands,Wales & West,Gold,6053.35,7.0,1,1
21939,52416159,13.0,48.0,25.0,C,M,South East,London,Tin,0.01,5.0,0,0
21940,52418453,6.0,77.0,49.0,F,M,Midlands,Midlands,Gold,18000.0,11.0,0,0
21941,52419107,9.0,50.0,32.0,D,U,Scottish,C Scotland,Tin,0.01,5.0,0,0
21942,52420105,11.0,72.0,45.0,E,F,Midlands,Midlands,Silver,3000.0,8.0,0,0
21943,52420458,9.0,34.0,34.0,D,M,South East,S & S East,Silver,50.01,8.0,0,0
21944,52426197,9.0,32.0,48.0,F,F,South East,London,Silver,600.01,5.0,1,1
21945,52430712,5.0,46.0,17.0,C,F,Midlands,East,Silver,3650.0,2.0,0,0
21946,52432006,12.0,41.0,34.0,D,,South East,S & S East,Tin,0.01,8.0,0,0
21947,52433070,5.0,67.0,37.0,E,M,North,N East,Silver,800.0,9.0,0,0
21948,52433401,8.0,64.0,16.0,C,,North,Yorkshire,Silver,400.0,2.0,0,0
21949,52438454,9.0,42.0,50.0,F,F,South East,London,Silver,360.0,11.0,1,1
21950,52440653,12.0,35.0,27.0,D,M,South East,London,Silver,5000.0,4.0,1,1
21951,52441455,5.0,61.0,23.0,C,U,Midlands,Wales & West,Silver,4552.0,5.0,0,0
21952,52442753,6.0,53.0,52.0,F,F,North,Yorkshire,Tin,0.01,9.0,0,0
21953,52442931,7.0,66.0,1.0,A,F,South East,London,Silver,5000.0,5.0,0,0
21954,52443504,14.0,51.0,17.0,C,M,North,N East,Silver,300.0,8.0,0,0
21955,52445760,9.0,73.0,38.0,E,,Midlands,Midlands,Tin,0.01,9.0,0,0
21956,52446090,8.0,41.0,47.0,F,M,,,Tin,0.01,8.0,0,0
21957,52449006,13.0,34.0,28.0,D,F,South East,London,Tin,0.01,6.0,1,1
21958,52451086,10.0,50.0,8.0,B,F,South East,London,Platinum,25000.0,1.0,0,0
21959,52453070,10.0,67.0,35.0,D,M,Midlands,Midlands,Gold,6000.0,1.0,0,0
21960,52453372,2.0,61.0,34.0,D,F,South East,London,Silver,3000.0,8.0,0,0
21961,52454204,4.0,72.0,51.0,F,F,Midlands,East,Gold,6000.0,7.0,0,0
21962,52455707,10.0,33.0,50.0,F,M,South East,S & S East,Silver,600.0,4.0,0,0
21963,52456630,11.0,77.0,10.0,B,F,South East,S & S East,Gold,6000.0,5.0,0,0
21964,52459346,6.0,78.0,8.0,B,F,South East,S & S East,Silver,1000.0,4.0,0,0
21965,52464536,6.0,50.0,29.0,D,F,South East,London,Silver,3000.0,13.0,0,0
21966,52465664,12.0,54.0,31.0,D,,South East,London,Tin,0.01,5.0,0,0
21967,52468760,1.0,66.0,53.0,F,U,Midlands,Wales & West,Gold,6053.35,11.0,0,0
21968,52469376,6.0,60.0,10.0,B,,Scottish,C Scotland,Gold,6000.0,1.0,0,0
21969,52470889,8.0,35.0,52.0,F,,Midlands,Midlands,Silver,0.02,5.0,1,1
21970,52471486,7.0,45.0,30.0,D,F,South West,S West,Silver,1200.0,1.0,0,0
21971,52471699,5.0,25.0,38.0,E,F,,,Silver,35.0,2.0,1,1
21972,52471818,9.0,46.0,15.0,B,,Midlands,Midlands,Platinum,48106.7,8.0,0,0
21973,52474795,8.0,71.0,2.0,A,,Midlands,Midlands,Silver,1020.0,2.0,0,0
21974,52475694,9.0,70.0,52.0,F,F,Midlands,Wales & West,Silver,1000.0,2.0,0,0
21975,52475740,8.0,42.0,17.0,C,,South East,London,Tin,0.01,5.0,0,0
21976,52476550,8.0,70.0,8.0,B,F,South East,London,Gold,12053.35,7.0,0,0
21977,52478111,13.0,61.0,4.0,A,F,North,N West,Silver,1200.0,4.0,0,0
21978,52480442,7.0,66.0,6.0,B,F,Midlands,Wales & West,Tin,0.01,12.0,0,0
21979,52481198,4.0,59.0,50.0,F,M,South East,S & S East,Tin,0.01,5.0,0,0
21980,52482640,9.0,34.0,31.0,D,F,South East,London,Silver,4267.55,5.0,0,0
21981,52483204,16.0,73.0,43.0,E,F,Midlands,East,Platinum,22000.0,4.0,1,1
21982,52483930,4.0,52.0,35.0,D,U,Scottish,N Scot,Tin,0.01,4.0,0,0
21983,52485070,11.0,64.0,28.0,D,U,Midlands,Wales & West,Silver,3408.86,8.0,0,0
21984,52486009,6.0,54.0,12.0,B,M,North,N East,Gold,6000.0,2.0,0,0
21985,52489504,9.0,62.0,16.0,C,F,South East,London,Silver,4000.0,6.0,0,0
21986,52490790,7.0,74.0,4.0,A,,South East,London,Gold,6000.01,8.0,0,0
21987,52491398,8.0,77.0,6.0,B,M,Scottish,Border,Platinum,100000.0,4.0,0,0
21988,52492653,7.0,77.0,30.0,D,M,South East,S & S East,Silver,1300.0,14.0,1,1
21989,52493846,10.0,49.0,4.0,A,U,Midlands,East,Silver,1000.0,5.0,0,0
21990,52495741,5.0,59.0,25.0,C,F,North,N West,Silver,5000.0,1.0,0,0
21991,52496250,6.0,75.0,35.0,D,M,Scottish,Border,Silver,5000.0,3.0,0,0
21992,52497310,12.0,43.0,52.0,F,M,South East,London,Gold,6200.0,5.0,0,0
21993,52498783,7.0,49.0,35.0,D,,South East,London,Silver,500.0,12.0,0,0
21994,52499739,21.0,48.0,38.0,E,M,Midlands,Midlands,Tin,0.01,4.0,1,2
21995,52500699,7.0,65.0,16.0,C,,Midlands,Wales & West,Silver,3000.0,8.0,0,0
21996,52501695,10.0,53.0,10.0,B,F,South East,London,Gold,6000.0,4.0,0,0
21997,52501970,11.0,44.0,27.0,,F,North,N West,Gold,20000.0,26.0,0,0
21998,52506140,5.0,61.0,38.0,E,F,South East,London,Silver,3000.01,5.0,0,0
21999,52516064,7.0,54.0,53.0,F,F,Midlands,Midlands,Tin,0.01,8.0,0,0
22000,52516404,5.0,55.0,45.0,E,U,Scottish,N Scot,Gold,6000.0,33.0,0,0
22001,52517303,7.0,40.0,53.0,F,F,Midlands,Midlands,Silver,600.0,1.0,1,1
22002,52518067,7.0,66.0,23.0,C,,Scottish,Border,Silver,3000.0,8.0,0,0
22003,52518806,7.0,65.0,37.0,E,,Midlands,Midlands,Silver,1000.0,5.0,0,0
22004,52518946,15.0,57.0,38.0,E,M,South East,London,Gold,5985.0,7.0,0,0
22005,52519721,9.0,75.0,19.0,C,U,Midlands,Wales & West,Silver,4500.0,8.0,0,0
22006,52519900,7.0,54.0,20.0,C,U,Midlands,East,Tin,0.01,7.0,0,0
22007,52521742,10.0,52.0,50.0,F,,Scottish,C Scotland,Tin,0.01,4.0,0,0
22008,52522170,10.0,72.0,28.0,D,M,South East,S & S East,Gold,6000.0,2.0,0,0
22009,52522714,8.0,46.0,33.0,D,M,Midlands,Midlands,Silver,5000.0,11.0,0,0
22010,52525810,5.0,68.0,4.0,A,M,Midlands,Midlands,Gold,15053.35,5.0,0,0
22011,52528372,6.0,43.0,21.0,C,M,South East,London,Gold,6107.64,6.0,0,0
22012,52528585,5.0,77.0,4.0,A,F,North,N West,Silver,2000.0,2.0,0,0
22013,52531314,16.0,54.0,44.0,E,M,South East,S & S East,Tin,0.01,5.0,1,2
22014,52535352,8.0,51.0,27.0,,M,Midlands,Ulster,Tin,0.01,5.0,0,0
22015,52536596,5.0,54.0,4.0,A,F,South East,London,Tin,0.01,5.0,0,0
22016,52538769,10.0,45.0,52.0,F,F,North,N West,Silver,1000.0,1.0,0,0
22017,52539781,17.0,23.0,19.0,C,F,,,Silver,800.0,1.0,1,2
22018,52544580,9.0,78.0,4.0,A,F,South East,S & S East,Gold,10000.0,5.0,1,1
22019,52545048,7.0,61.0,24.0,C,F,Midlands,Wales & West,Gold,9000.0,8.0,0,0
22020,52545285,14.0,37.0,48.0,F,F,Midlands,East,Tin,0.01,5.0,1,1
22021,52547148,9.0,74.0,4.0,A,F,South East,London,Tin,0.01,7.0,0,0
22022,52547482,5.0,61.0,32.0,D,M,South East,S & S East,Gold,6053.82,5.0,1,1
22023,52548918,12.0,61.0,37.0,E,M,Midlands,East,Silver,1500.0,5.0,1,1
22024,52549027,11.0,54.0,34.0,D,,Scottish,C Scotland,Silver,3000.0,8.0,0,0
22025,52552478,9.0,54.0,31.0,D,F,Midlands,Wales & West,Tin,0.01,9.0,0,0
22026,52557712,8.0,48.0,5.0,B,M,South East,S & S East,Silver,3000.01,8.0,0,0
22027,52559308,12.0,59.0,41.0,E,F,South East,London,Gold,6053.36,7.0,0,0
22028,52560594,5.0,34.0,52.0,F,M,Midlands,East,Gold,12722.13,4.0,0,0
22029,52561302,7.0,63.0,27.0,D,F,South East,S & S East,Silver,4842.12,8.0,0,0
22030,52563810,6.0,68.0,4.0,A,F,Midlands,Midlands,Silver,2600.0,9.0,0,0
22031,52567246,7.0,47.0,52.0,F,F,Midlands,Midlands,Silver,3000.0,4.0,0,0
